ruleset_name;ruleset_description;ruleset_scope;ruleset_enabled;rule_description;rule_enabled;unscoped_consumers;consumer_all_workloads;consumer_labels;consumer_label_groups;consumer_iplists;consumer_user_groups;consumer_workloads;consumer_virtual_services;consumer_use_workload_subnets;provider_all_workloads;provider_labels;provider_label_groups;provider_iplists;provider_workloads;provider_virtual_services;provider_virtual_servers;provider_use_workload_subnets;services;consumer_resolve_labels_as;provider_resolve_labels_as;machine_auth_enabled;secure_connect_enabled;stateless_enabled;network_type;ruleset_href;rule_href;update_type;Column1
BOUQUETS_EUR.INFRA.VITAL-IN-RS;"Global Rules for INBOUND flows coming from VITAL Core Infra Services in destination of MANAGED elements.
Scope = ALL
Consumer = CS, CSM, CSD, APA
Provider = APPGROUP_EUR.INFRA.VITAL-LGA";;TRUE;"CAT=Authentication
Service=AD

AppName: WW-MSD-ADS, 
WW-HERMES-ADS,  FRA-AGENCES-ADS, WW-PSDI-ADS, FRA-EXT-ADS,  ASIA-AD MSD-ASIA

OS: WINDOWS";TRUE;TRUE;FALSE;"env:PRD;app:APA_IAS_AK022-IMY;app:APA_DWS_A7831-AZG;app:APA_DWS_A7843-AZS;app:APA_DWS_A7830-AZE;app:APA_DWS_A7829-AZC;app:APA_DWS_A7833-AZI;app:APA_DWS_A7829";;;;;;FALSE;FALSE;OS:WINDOWS;"APPGROUP_VITAL-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;"ICMP (ICMP;IPv6-ICMP);445 TCP;123 UDP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9336;/orgs/1/sec_policy/draft/rule_sets/9336/sec_rules/89429;;KEEP
BOUQUETS_EUR.INFRA.VITAL-IN-RS;"Global Rules for INBOUND flows coming from VITAL Core Infra Services in destination of MANAGED elements.
Scope = ALL
Consumer = CS, CSM, CSD, APA
Provider = APPGROUP_EUR.INFRA.VITAL-LGA";;TRUE;"CAT=System
Service=NTP

AppName: NTP
OS: LINUX";TRUE;TRUE;FALSE;"app:APA_IAS_NTP;env:PRD";;;;;;FALSE;FALSE;"OS:LINUX;OS:AIX";"APPGROUP_VITAL-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;123 UDP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9336;/orgs/1/sec_policy/draft/rule_sets/9336/sec_rules/88589;;KEEP
BOUQUETS_EUR.INFRA.VITAL-IN-RS;"Global Rules for INBOUND flows coming from VITAL Core Infra Services in destination of MANAGED elements.
Scope = ALL
Consumer = CS, CSM, CSD, APA
Provider = APPGROUP_EUR.INFRA.VITAL-LGA";;TRUE;"CAT=System
Service=NTP

AppName: NTP IP Defined
OS: LINUX/AIX";TRUE;FALSE;FALSE;;;CSD_SYS_NTP_ALL-ALL-IPL;;;;FALSE;FALSE;OS:LINUX;"APPGROUP_VITAL-LGA;REGION.EUR-LGL";;;;;FALSE;123 UDP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9336;/orgs/1/sec_policy/draft/rule_sets/9336/sec_rules/88585;;KEEP
BOUQUETS_EUR.INFRA.VITAL-IN-RS;"Global Rules for INBOUND flows coming from VITAL Core Infra Services in destination of MANAGED elements.
Scope = ALL
Consumer = CS, CSM, CSD, APA
Provider = APPGROUP_EUR.INFRA.VITAL-LGA";;TRUE;"CAT=System
Service=NTP
AppName: NTP IP Defined
OS: LINUX/AIX";TRUE;FALSE;FALSE;;;CS_SYS_NTP_RCR-ALL-IPL;;;;FALSE;FALSE;"OS:LINUX;OS:AIX";"APPGROUP_VITAL-LGA;REGION.EUR-LGL";;;;;FALSE;123 UDP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9336;/orgs/1/sec_policy/draft/rule_sets/9336/sec_rules/88583;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-IN-v4.0-RS;;;TRUE;"App Name : Middleware as service
OS : Linux AIX
Service unity = 745866555";TRUE;FALSE;FALSE;"env:PRD;app:APA_RAA_A7136";;;;;;FALSE;FALSE;"OS:LINUX;role:RABBITMQ";"REGION.EUR-LGL;APPGROUP_L1.BUSINESS-LGA";Any (0.0.0.0/0 and ::/0);;;;FALSE;15671 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9351;/orgs/1/sec_policy/draft/rule_sets/9351/sec_rules/100716;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-IN-v4.0-RS;;;TRUE;"App Name : DATABASE AS A SERVICE on 22 TCP
OS : Linux AIX";TRUE;FALSE;FALSE;"env:PRD;app:CSM_RBD_PAS.ADB_ALL;role:REBOUND";;;;;;FALSE;FALSE;"OS:LINUX;OS:AIX;role:DB.OCP;role:DB.ORA.GEN1;role:DB.MANAGED.OCP;role:DB.ORACLE.RAC;role:DB.PCP;role:DB.POSTGRE.GEN1;role:DB.ORA.EXADATA.CC";"REGION.EUR-LGL;APPGROUP_L1.BUSINESS-LGA";Any (0.0.0.0/0 and ::/0);;;;FALSE;"ICMP (ICMP;IPv6-ICMP);22 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9351;/orgs/1/sec_policy/draft/rule_sets/9351/sec_rules/100036;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-IN-v4.0-RS;;;TRUE;"App Name : DATABASE AS A SERVICE for  ORACLE
OS : Linux AIX";TRUE;FALSE;FALSE;"env:PRD;app:CSM_RBD_PAS.ADB_ALL;role:REBOUND";;;;;;FALSE;FALSE;"OS:LINUX;OS:AIX;role:DB.OCP;role:DB.ORA.GEN1;role:DB.MANAGED.OCP;role:DB.ORACLE.RAC";"REGION.EUR-LGL;APPGROUP_L1.BUSINESS-LGA";Any (0.0.0.0/0 and ::/0);;;;FALSE;"ICMP (ICMP;IPv6-ICMP);1521-1569 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9351;/orgs/1/sec_policy/draft/rule_sets/9351/sec_rules/100034;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-IN-v4.0-RS;;;TRUE;"App Name : DATABASE AS A SERVICE for PCP
OS : Linux AIX";TRUE;FALSE;FALSE;"env:PRD;app:CSM_RBD_PAS.ADB_ALL;role:REBOUND";;;;;;FALSE;FALSE;"OS:LINUX;OS:AIX;role:DB.POSTGRE.GEN1;role:DB.PCP";"REGION.EUR-LGL;APPGROUP_L1.BUSINESS-LGA";Any (0.0.0.0/0 and ::/0);;;;FALSE;"ICMP (ICMP;IPv6-ICMP);12400 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9351;/orgs/1/sec_policy/draft/rule_sets/9351/sec_rules/100032;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-IN-v4.0-RS;;;TRUE;"CAT= Security
Service= CyberArk

App Name : CYBERARK PREMIUM MANAGEMENT SERVICES BUSU
OS : Linux AIX WINDOWS

Service unity = 734775855";TRUE;FALSE;FALSE;"env:PRD;app:CSM_RBD_CYBERARK.PREMIUM.SABA.BUSU;role:PSM;role:PSMP";;;;;;FALSE;FALSE;"OS:WINDOWS;OS:AIX;OS:LINUX";"REGION.EUR-LGL;APPGROUP_L1.BUSINESS-LGA";Any (0.0.0.0/0 and ::/0);;;;FALSE;"ALL-BUT-ERADICATE-SVC (IGMP;6064-65535 TCP;5907-5999 TCP;1724-5899 TCP;515-1722 TCP;140-511 TCP;38-138 TCP;24-36 TCP;20 TCP;14-18 TCP;1-12 TCP;1-68 UDP;69-160 UDP;161-176 UDP;178-1700 UDP;1702-65535 UDP;ICMP;22 TCP);21 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9351;/orgs/1/sec_policy/draft/rule_sets/9351/sec_rules/98876;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-IN-v4.0-RS;;;TRUE;"CAT= Security
Service= CyberArk

App Name : CYBERARK PREMIUM MANAGEMENT SERVICES BUSU for ORACLE
OS : Linux AIX WINDOWS

Service unity = 734775855";TRUE;FALSE;FALSE;"env:PRD;role:CPM;app:CSM_RBD_CYBERARK.PREMIUM.SABA.BUSU";;;;;;FALSE;FALSE;"role:DB.ORA.GEN1;role:DB.ORACLE.RAC;OS:AIX;OS:LINUX";"REGION.EUR-LGL;APPGROUP_L1.BUSINESS-LGA";Any (0.0.0.0/0 and ::/0);;;;FALSE;1521-1569 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9351;/orgs/1/sec_policy/draft/rule_sets/9351/sec_rules/98874;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-IN-v4.0-RS;;;TRUE;"CAT= Security
Service= CyberArk

App Name : CYBERARK PREMIUM MANAGEMENT SERVICES BUSU for PostgreSQL
OS : AIX WINDOWS

Service unity = 734775855";TRUE;FALSE;FALSE;"env:PRD;role:CPM;app:CSM_RBD_CYBERARK.PREMIUM.SABA.BUSU";;;;;;FALSE;FALSE;"OS:WINDOWS;OS:AIX;role:DB.POSTGRE.GEN1";"REGION.EUR-LGL;APPGROUP_L1.BUSINESS-LGA";Any (0.0.0.0/0 and ::/0);;;;FALSE;"5432 TCP;5433 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9351;/orgs/1/sec_policy/draft/rule_sets/9351/sec_rules/98872;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-IN-v4.0-RS;;;TRUE;"CAT=Security
Service=CyberArk

CYBERARK PASSWORD ROTATION
OS : WINDOWS";TRUE;FALSE;FALSE;"env:PRD;role:CPM;app:CSM_RBD_CYBERARK.PREMIUM.SABA.BUSU";;;;;;FALSE;FALSE;OS:WINDOWS;"REGION.EUR-LGL;APPGROUP_L1.BUSINESS-LGA";Any (0.0.0.0/0 and ::/0);;;;FALSE;"3389 TCP;33089 TCP;445 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9351;/orgs/1/sec_policy/draft/rule_sets/9351/sec_rules/95748;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-IN-v4.0-RS;;;TRUE;"CAT=Security
Service=CyberArk

CYBERARK PASSWORD ROTATION
OS : Linux,AIX";TRUE;FALSE;FALSE;"env:PRD;role:CPM;app:CSM_RBD_CYBERARK.PREMIUM.SABA.BUSU";;;;;;FALSE;FALSE;"OS:LINUX;OS:AIX";"REGION.EUR-LGL;APPGROUP_L1.BUSINESS-LGA";Any (0.0.0.0/0 and ::/0);;;;FALSE;22 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9351;/orgs/1/sec_policy/draft/rule_sets/9351/sec_rules/95744;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-IN-v4.0-RS;;;TRUE;"CAT=Monitoring
Service=Nastel

App Name : Nastel Autopilot
OS : Linux";TRUE;FALSE;FALSE;"env:PRD;app:CSU_MON_NASTEL.MKT_ALL";;;;;;FALSE;FALSE;OS:LINUX;"REGION.EUR-LGL;APPGROUP_L1.BUSINESS-LGA";Any (0.0.0.0/0 and ::/0);;;;FALSE;5010 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9351;/orgs/1/sec_policy/draft/rule_sets/9351/sec_rules/90439;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-IN-v4.0-RS;;;TRUE;"CAT=Monitoring
Service=Nastel

App Name : Nastel Autopilot for Rabbit MQ
OS : Linux";TRUE;FALSE;FALSE;"env:PRD;app:APA_MNA_A7139";;;;;;FALSE;FALSE;"OS:LINUX;role:RABBITMQ";"REGION.EUR-LGL;APPGROUP_L1.BUSINESS-LGA";Any (0.0.0.0/0 and ::/0);;;;FALSE;"10150 TCP;22 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9351;/orgs/1/sec_policy/draft/rule_sets/9351/sec_rules/90437;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-IN-v4.0-RS;;;TRUE;"CAT=Database
Service=Postgres DB

App Name : WW-POSTGRE CLOUD PLATFORM-RP (SAP Sybase IQ)
OS : Linux";TRUE;FALSE;FALSE;"app:APA_DAP_A7460;env:PRD";;;;;;FALSE;FALSE;"OS:LINUX;role:DB.SYBASE";"REGION.EUR-LGL;APPGROUP_L1.BUSINESS-LGA";Any (0.0.0.0/0 and ::/0);;;;FALSE;11020-11190 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9351;/orgs/1/sec_policy/draft/rule_sets/9351/sec_rules/90435;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-IN-v4.0-RS;;;TRUE;"CAT=Database
Service=Postgres DB - Ansible Deployment

App Name : WW-POSTGRE CLOUD PLATFORM-RP (ansible deployment)
OS : Linux";TRUE;FALSE;FALSE;"app:APA_DAP_A7460;env:PRD";;;;;;FALSE;FALSE;"OS:LINUX;role:DB.PCP;role:DB.POSTGRESQL;role:DB.POSTGRE.GEN1";"REGION.EUR-LGL;APPGROUP_L1.BUSINESS-LGA";Any (0.0.0.0/0 and ::/0);;;;FALSE;22 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9351;/orgs/1/sec_policy/draft/rule_sets/9351/sec_rules/90433;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-IN-v4.0-RS;;;TRUE;"CAT=CITRIX
Service=CTX Published Desktop 

App Name : FRA-CTX Published Desktop and Applicatio
OS : Linux AIX";TRUE;FALSE;FALSE;"env:PRD;app:APA_IAS_CTXAS";;;;;;FALSE;FALSE;"OS:LINUX;OS:AIX";"REGION.EUR-LGL;APPGROUP_L1.BUSINESS-LGA";Any (0.0.0.0/0 and ::/0);;;;FALSE;1522 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9351;/orgs/1/sec_policy/draft/rule_sets/9351/sec_rules/90858;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-IN-v4.0-RS;;;TRUE;"CAT=Database
Service=Oracle Database Administration

App Name : ORACLE Administration Tools managed worldwide

OS : Linux";TRUE;FALSE;FALSE;"env:PRD;app:APA_IAS_ADB;app:APA_ADB_196919;app:APA_DBB_196860";;;;;;FALSE;FALSE;OS:LINUX;"REGION.EUR-LGL;APPGROUP_L1.BUSINESS-LGA";Any (0.0.0.0/0 and ::/0);;;;FALSE;"3896 TCP;3872-3890 TCP;1522 TCP;1830-1849 TCP;22 TCP;7 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9351;/orgs/1/sec_policy/draft/rule_sets/9351/sec_rules/89908;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-IN-v4.0-RS;;;TRUE;"App Name : DATABASE AS A SERVICE
OS : Linux AIX";FALSE;FALSE;FALSE;"env:PRD;app:CSM_RBD_PAS.ADB_ALL;role:REBOUND";;;;;;FALSE;FALSE;"OS:LINUX;OS:AIX";"REGION.EUR-LGL;APPGROUP_L1.BUSINESS-LGA";Any (0.0.0.0/0 and ::/0);;;;FALSE;"ICMP (ICMP;IPv6-ICMP);22 TCP;1521-1569 TCP;12400 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9351;/orgs/1/sec_policy/draft/rule_sets/9351/sec_rules/89894;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-IN-v4.0-RS;;;TRUE;"CAT=Monitoring
Service=Nastel

App Name : Nastel Autopilot
OS : Linux";TRUE;FALSE;FALSE;"app:APA_MNA_A7139;env:PRD";;;;;;FALSE;FALSE;OS:LINUX;"APPGROUP_L1.BUSINESS-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;5010 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9351;/orgs/1/sec_policy/draft/rule_sets/9351/sec_rules/89808;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-IN-v4.0-RS;;;TRUE;"CAT=Middleware
Service=Websphere

App Name : Websphere
OS : Linux";TRUE;FALSE;FALSE;"env:PRD;app:APA_IAS_WMQ;app:APA_IAS_A7650-WBS";;;;;;FALSE;FALSE;OS:LINUX;"APPGROUP_L1.BUSINESS-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;"ICMP (ICMP;IPv6-ICMP);1415-1423 TCP;11425-11427 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9351;/orgs/1/sec_policy/draft/rule_sets/9351/sec_rules/89810;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-IN-v4.0-RS;;;TRUE;"CAT=Rebound
Service=Admin BDD

App Name : Admin-Bdd DEV
OS : Linux";TRUE;FALSE;FALSE;"env:DEV;app:CSM_RBD_PAS.DRE_ALL;role:REBOUND";;;;;;FALSE;FALSE;"env:PRD;OS:LINUX";"REGION.EUR-LGL;APPGROUP_L1.BUSINESS-LGA";Any (0.0.0.0/0 and ::/0);;;;FALSE;22 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9351;/orgs/1/sec_policy/draft/rule_sets/9351/sec_rules/90106;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-IN-v4.0-RS;;;TRUE;"CAT=Rebound
Service=IAS Rebound

App Name : REBOND Infrastructure IAS/SYS
OS : Linux";TRUE;FALSE;FALSE;"app:APA_IAS_A7733-RBD;env:PRD";;;;;;FALSE;FALSE;"env:PRD;OS:LINUX";"REGION.EUR-LGL;APPGROUP_L1.BUSINESS-LGA";Any (0.0.0.0/0 and ::/0);;;;FALSE;22 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9351;/orgs/1/sec_policy/draft/rule_sets/9351/sec_rules/90108;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-IN-v4.0-RS;;;TRUE;"CAT=Security
Service=CyberArk

App Name : CYBERARK DB MANAGEMENT services / BU SU / CSM_RBD_CYBERARK.FRA.GTS for DEV
OS : Linux + AIX + WINDOWS";TRUE;FALSE;FALSE;"env:PRD;role:PSMP;role:PSM;app:CSM_RBD_CYBERARK.STANDARD.FRA.BUSU;app:CSM_RBD_CYBERARK.STANDARD.FRA.GTS";;;;;;FALSE;FALSE;"env:PRD;OS:LINUX;OS:AIX;OS:WINDOWS";"REGION.EUR-LGL;APPGROUP_L1.BUSINESS-LGA";Any (0.0.0.0/0 and ::/0);;;;FALSE;"ALL-BUT-ERADICATE-SVC (IGMP;6064-65535 TCP;5907-5999 TCP;1724-5899 TCP;515-1722 TCP;140-511 TCP;38-138 TCP;24-36 TCP;20 TCP;14-18 TCP;1-12 TCP;1-68 UDP;69-160 UDP;161-176 UDP;178-1700 UDP;1702-65535 UDP;ICMP;22 TCP);21 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9351;/orgs/1/sec_policy/draft/rule_sets/9351/sec_rules/90098;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-IN-v4.0-RS;;;TRUE;"CAT=Database
Service=Oracle Database Administration

App Name : DATABASE AS A SERVICE
OS : Linux AIX";TRUE;FALSE;FALSE;"env:PRD;app:APA_IAS_AK711-Z19;app:APA_IAS_ADB";;;;;;FALSE;FALSE;"OS:LINUX;OS:AIX;env:PRD";"REGION.EUR-LGL;APPGROUP_L1.BUSINESS-LGA";Any (0.0.0.0/0 and ::/0);;;;FALSE;"22 TCP;1522 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9351;/orgs/1/sec_policy/draft/rule_sets/9351/sec_rules/89891;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-IN-v4.0-RS;;;TRUE;"CAT=Security
Service=CyberArk

App Name : CYBERARK BU SU SERVICES FOR LINUX
OS : Linux AIX";TRUE;FALSE;FALSE;"app:APA_IAS_A7099-ACG;env:PRD";;;;;;FALSE;FALSE;"OS:LINUX;OS:AIX;env:PRD";"REGION.EUR-LGL;APPGROUP_L1.BUSINESS-LGA";Any (0.0.0.0/0 and ::/0);;;;FALSE;22 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9351;/orgs/1/sec_policy/draft/rule_sets/9351/sec_rules/90641;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-IN-v4.0-RS;;;TRUE;"CAT=Monitoring
Service=Nastel

App Name : Nastel Autopilot DEV
OS : Linux";TRUE;FALSE;FALSE;"env:NONPRD;app:APA_MNA_A7139";;;;;;FALSE;FALSE;"OS:LINUX;env:PRD";"APPGROUP_L1.BUSINESS-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;5010 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9351;/orgs/1/sec_policy/draft/rule_sets/9351/sec_rules/89806;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-IN-v4.0-RS;;;TRUE;"CAT=Middleware
Service=Websphere

App Name : Websphere
OS : Linux";TRUE;FALSE;FALSE;"env:NONPRD;app:APA_IAS_WMQ;app:APA_IAS_A7650-WBS";;;;;;FALSE;FALSE;"OS:LINUX;env:PRD";"APPGROUP_L1.BUSINESS-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;"ICMP (ICMP;IPv6-ICMP);1415-1423 TCP;11425-11427 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9351;/orgs/1/sec_policy/draft/rule_sets/9351/sec_rules/89804;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-IN-v4.0-RS;;;TRUE;"CAT=Database
Service=Oracle Database Administration

App Name : DATABASE AS A SERVICE
OS : Linux";TRUE;FALSE;FALSE;"app:APA_IAS_DBB;env:NONPRD";;;;;;FALSE;FALSE;"OS:LINUX;env:PRD";"APPGROUP_L1.BUSINESS-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;"7 TCP;3872 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9351;/orgs/1/sec_policy/draft/rule_sets/9351/sec_rules/89802;;KEEP
APM_GBTO_CHR.IDL.COCKPIT-PROD-RS;;"app:APM_GBTO_CHR.IDL.COCKPIT;env:PRD";TRUE;;TRUE;TRUE;FALSE;"app:APM_GCR_CLS.CONTROL.BRANCH;env:PRD;role:DB.ORA.GEN1";;;;;;FALSE;FALSE;role:DB.ORA.GEN1;;;;;;FALSE;"7 TCP;1830 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9897;/orgs/1/sec_policy/draft/rule_sets/9897/sec_rules/95032;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-OUT-v10.2-RS;"Global Rules for OUTBOUND flows in destination of ESSENTIAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.ESSENTIAL-LGA + ANY) or APPGROUP_EUR.INFRA.ESSENTIAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Database
Service=Compliance DB PCP - telegraf metrics
OS : Linux
Service unity = ";TRUE;FALSE;FALSE;"OS:LINUX;role:DB.PCP";"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;FALSE;"role:CORE;app:CSM_DBA_GTS.PCP.RP;env:PRD";;;;;;FALSE;12400 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9344;/orgs/1/sec_policy/draft/rule_sets/9344/sec_rules/108810;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-OUT-v10.2-RS;"Global Rules for OUTBOUND flows in destination of ESSENTIAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.ESSENTIAL-LGA + ANY) or APPGROUP_EUR.INFRA.ESSENTIAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Batch
Service=Autosys
App Name : AUTOSYS (AUTOSYS AGENT services)
OS : Linux Windows
Service Unity=778545219";TRUE;FALSE;FALSE;"OS:LINUX;OS:WINDOWS";"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;FALSE;"env:PRD;app:APA_ATS_71330";;;;;;FALSE;7507 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9344;/orgs/1/sec_policy/draft/rule_sets/9344/sec_rules/106619;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-OUT-v10.2-RS;"Global Rules for OUTBOUND flows in destination of ESSENTIAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.ESSENTIAL-LGA + ANY) or APPGROUP_EUR.INFRA.ESSENTIAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT= SYSTEM
Service=BACKUP and RESTORE SOLUTION
App Name : ASIA-NETWORKER
OS : Linux | WINDOWS | AIX
Service Unity : 777405171";TRUE;FALSE;FALSE;"OS:WINDOWS;OS:LINUX;OS:AIX";"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;FALSE;"env:PRD;app:APA_IAS_AK838";;;;;;FALSE;"7937-9936 TCP;111 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9344;/orgs/1/sec_policy/draft/rule_sets/9344/sec_rules/106616;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-OUT-v10.2-RS;"Global Rules for OUTBOUND flows in destination of ESSENTIAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.ESSENTIAL-LGA + ANY) or APPGROUP_EUR.INFRA.ESSENTIAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Database
Service=OEM database to monitor all MSP databases
App Name : ORACLE Administration Tools managed worldwide
OS : Linux AIX WINDOWS
Service Unity=766424758";TRUE;FALSE;FALSE;"OS:LINUX;OS:WINDOWS;OS:AIX";"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL;DB.ORACLE_LGR";;;;;FALSE;FALSE;"role:CORE;app:CSM_DBA_GTS.ADB.ORACLE.FRA;env:PRD";;;;;;FALSE;8081 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9344;/orgs/1/sec_policy/draft/rule_sets/9344/sec_rules/104636;;KEEP
